YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,3,2,DL,2407,JFK,MCO,1610,1911,181,187,250,125,944,2321,244,0,0,null,63,0,0,0,181
2015,3,3,2,US,1999,CLT,BOS,1610,1650,40,125,128,105,728,1858,43,0,0,null,3,0,3,37,0
2015,3,3,2,F9,1064,ORD,MCO,1610,1649,39,155,155,128,1005,2024,39,0,0,null,6,0,33,0,0
2015,3,3,2,UA,1405,EWR,PBI,1620,1646,26,179,185,134,1023,1951,32,0,0,null,6,0,0,23,3
2015,3,3,2,MQ,3129,DFW,VPS,1620,1715,55,108,116,83,641,1911,63,0,0,null,8,0,0,55,0
2015,3,3,2,OO,5626,MEM,DEN,1622,1635,13,162,175,144,872,1830,26,0,0,null,13,0,13,0,0
2015,3,3,2,EV,4304,ORD,TVC,1626,1620,-6,67,111,41,224,1911,38,0,0,null,38,0,0,0,0
2015,3,3,2,DL,74,MIA,ATL,1630,1750,80,130,126,97,594,1956,76,0,0,null,0,0,76,0,0
2015,3,3,2,VX,27,JFK,SFO,1630,1630,0,405,428,388,2586,2038,23,0,0,null,0,0,0,0,23
2015,3,3,2,WN,1961,SMF,SNA,1630,1654,24,80,78,63,404,1812,22,0,0,null,0,0,0,22,0
2015,3,3,2,MQ,3032,DFW,GGG,1635,1711,36,47,45,25,140,1756,34,0,0,null,0,0,34,0,0
2015,3,3,2,EV,5998,ORD,LIT,1637,1707,30,116,112,90,552,1859,26,0,0,null,0,0,0,26,0
2015,3,3,2,EV,5950,ORD,XNA,1641,1730,49,113,114,94,522,1924,50,0,0,null,1,0,5,44,0
2015,3,3,2,WN,167,SAN,LAS,1655,1732,37,70,69,48,258,1841,36,0,0,null,0,0,35,1,0
2015,3,3,2,WN,2276,AUS,EWR,1655,1924,149,210,189,172,1504,2333,128,0,0,null,0,0,0,19,109
2015,3,3,2,WN,1146,BUF,MDW,1655,1737,42,110,131,95,468,1848,63,0,0,null,21,0,0,42,0
2015,3,3,2,UA,689,LGA,ORD,1700,1723,23,169,198,127,733,1941,52,0,0,null,29,0,0,0,23
2015,3,3,2,UA,451,SFO,LAS,1700,1804,64,99,88,66,414,1932,53,0,0,null,0,0,0,53,0
2015,3,3,2,WN,545,ISP,PBI,1700,1831,91,180,174,142,1052,2125,85,0,0,null,0,0,0,85,0
2015,3,3,2,WN,623,DAL,MCI,1710,1917,127,85,76,60,460,2033,118,0,0,null,0,0,3,115,0
2015,3,3,2,AA,1679,TPA,ORD,1713,1806,53,181,163,144,1012,1949,35,0,0,null,0,0,35,0,0
2015,3,3,2,WN,2256,PHX,OAK,1720,1811,51,120,108,96,646,1859,39,0,0,null,0,0,0,39,0
2015,3,3,2,DL,1328,PHL,DTW,1725,1730,5,100,132,87,453,1942,37,0,0,null,37,0,0,0,0
2015,3,3,2,WN,1980,PHX,ABQ,1725,1826,61,60,56,43,328,1922,57,0,0,null,0,0,0,57,0
2015,3,3,2,MQ,3399,DFW,FSM,1725,1743,18,59,59,36,227,1842,18,0,0,null,0,0,0,13,5
2015,3,3,2,UA,1723,SFO,KOA,1727,1754,27,336,331,309,2367,2125,22,0,0,null,0,0,0,22,0
2015,3,3,2,OO,6449,ORD,SLC,1727,1829,62,206,246,206,1250,2135,102,0,0,null,40,0,35,27,0
2015,3,3,2,DL,1397,SEA,OGG,1732,1748,16,366,365,346,2640,2153,15,0,0,null,0,0,0,15,0
2015,3,3,2,EV,5106,GSP,DTW,1732,1748,16,117,125,102,508,1953,24,0,0,null,8,0,3,13,0
2015,3,3,2,DL,1735,LAX,LIH,1735,1829,54,361,369,348,2615,2238,62,0,0,null,8,0,0,54,0
2015,3,3,2,AA,1308,DFW,MCO,1740,1823,43,143,138,118,985,2141,38,0,0,null,0,0,0,38,0
2015,3,3,2,WN,4363,MCO,RDU,1740,1816,36,100,101,84,534,1957,37,0,0,null,1,0,36,0,0
2015,3,3,2,WN,4287,BUF,FLL,1740,1810,30,190,184,155,1165,2114,24,0,0,null,0,0,24,0,0
2015,3,3,2,US,2048,PHL,IND,1745,1745,0,121,162,102,588,2027,41,0,0,null,41,0,0,0,0
2015,3,3,2,UA,1002,DEN,LAX,1751,1848,57,152,146,114,862,2014,51,0,0,null,0,0,19,32,0
2015,3,3,2,DL,2053,FNT,ATL,1755,1818,23,128,143,105,645,2041,38,0,0,null,15,0,15,8,0
2015,3,3,2,EV,3847,CLE,LGA,1755,1849,54,102,125,101,419,2054,77,0,0,null,23,0,54,0,0
2015,3,3,2,WN,2199,MDW,DEN,1755,1828,33,165,188,164,895,2036,56,0,0,null,23,0,33,0,0
2015,3,3,2,EV,4875,SBN,DTW,1759,1813,14,63,83,58,157,1936,34,0,0,null,20,0,14,0,0
2015,3,3,2,AA,1029,DCA,JFK,1805,1857,52,73,89,50,213,2026,68,0,0,null,16,0,24,28,0
2015,3,3,2,US,1883,PHL,TPA,1805,2144,219,173,189,127,920,53,235,0,0,null,16,0,80,0,139
2015,3,3,2,WN,889,DEN,BOS,1805,1820,15,230,246,213,1754,26,31,0,0,null,16,0,15,0,0
2015,3,3,2,B6,655,SYR,MCO,1809,1832,23,168,206,138,1053,2158,61,0,0,null,38,0,7,16,0
2015,3,3,2,WN,1789,EWR,BNA,1810,2020,130,160,199,131,748,2239,169,0,0,null,39,0,0,130,0
2015,3,3,2,HA,322,HNL,ITO,1810,1818,8,50,58,40,216,1916,16,0,0,null,0,0,8,8,0
2015,3,3,2,WN,1237,SAT,DAL,1820,1850,30,60,55,44,248,1945,25,0,0,null,0,0,0,25,0
2015,3,3,2,DL,2328,BNA,DTW,1828,1906,38,92,89,64,456,2135,35,0,0,null,0,0,2,33,0
2015,3,3,2,US,423,EWR,CLT,1829,1824,-5,128,168,85,529,2112,35,0,0,null,35,0,0,0,0
2015,3,3,2,NK,501,DTW,MCI,1829,1901,32,126,143,124,629,2024,49,0,0,null,17,0,21,11,0
2015,3,3,2,UA,308,LGA,IAH,1830,2005,95,257,244,211,1416,2309,82,0,0,null,0,0,0,41,41
2015,3,3,2,MQ,3462,MIA,CMH,1830,1847,17,170,169,148,990,2136,16,0,0,null,0,0,0,16,0
2015,3,3,2,UA,391,LAX,SFO,1831,1944,73,83,75,55,337,2059,65,0,0,null,0,0,13,52,0
2015,3,3,2,B6,1070,FLL,BOS,1832,1851,19,189,231,198,1237,2242,61,0,0,null,42,0,19,0,0
2015,3,3,2,UA,1047,EWR,DEN,1843,2301,258,275,326,255,1605,227,309,0,0,null,51,0,0,0,258
2015,3,3,2,F9,131,DFW,DEN,1853,2242,229,123,125,97,641,2347,231,0,0,null,46,0,0,185,0
2015,3,3,2,AA,1330,DFW,DTW,1855,1934,39,151,135,112,986,2249,23,0,0,null,0,0,3,20,0
2015,3,3,2,US,1916,SYR,CLT,1855,1849,-6,132,155,108,603,2124,17,0,0,null,17,0,0,0,0
2015,3,3,2,UA,1108,DEN,GEG,1858,1948,50,146,166,115,836,2134,70,0,0,null,20,0,29,21,0
2015,3,3,2,DL,2239,DCA,ATL,1900,2012,72,123,118,89,547,2210,67,0,0,null,0,0,6,61,0
2015,3,3,2,DL,2453,ATL,DAB,1901,1924,23,82,75,55,366,2039,16,0,0,null,0,0,0,13,3
2015,3,3,2,UA,650,DEN,JAC,1909,2044,95,93,98,65,406,2222,100,0,0,null,5,0,8,87,0
2015,3,3,2,DL,1763,ATL,CHO,1910,1922,12,90,103,66,457,2105,25,0,0,null,13,0,7,5,0
2015,3,3,2,WN,1049,DTW,DEN,1910,2049,99,200,220,198,1123,2229,119,0,0,null,20,0,0,91,8
2015,3,3,2,F9,664,SFO,DEN,1910,1937,27,141,140,122,967,2257,26,0,0,null,7,0,3,16,0
2015,3,3,2,EV,5949,DAL,IAH,1920,2001,41,67,65,44,216,2106,39,0,0,null,0,0,0,39,0
2015,3,3,2,DL,2109,MSP,DEN,1925,1929,4,134,158,127,680,2107,28,0,0,null,28,0,0,0,0
2015,3,3,2,OO,4489,OMA,MSP,1925,2000,35,71,60,41,282,2100,24,0,0,null,0,0,0,24,0
2015,3,3,2,AA,1598,EWR,MIA,1930,2107,97,190,210,142,1085,37,117,0,0,null,20,0,0,97,0
2015,3,3,2,WN,3310,DCA,MKE,1930,2007,37,130,143,117,634,2130,50,0,0,null,13,0,37,0,0
2015,3,3,2,AA,2403,DFW,SAT,1935,1958,23,66,63,47,247,2101,20,0,0,null,0,0,15,5,0
2015,3,3,2,EV,2524,DFW,SHV,1935,2036,61,56,51,31,190,2127,56,0,0,null,0,0,0,56,0
2015,3,3,2,WN,1983,CMH,STL,1945,2038,53,90,84,73,409,2102,47,0,0,null,0,0,1,46,0
2015,3,3,2,OO,2584,LAX,EUG,1945,2007,22,130,131,108,748,2218,23,0,0,null,1,0,22,0,0
2015,3,3,2,DL,1917,DTW,LAS,1950,2049,59,267,283,255,1749,2232,75,0,0,null,16,0,59,0,0
2015,3,3,2,DL,1845,DTW,LAX,1950,2020,30,320,320,286,1979,2240,30,0,0,null,0,0,0,30,0
2015,3,3,2,MQ,3186,CVG,DFW,1950,1955,5,161,179,146,812,2154,23,0,0,null,23,0,0,0,0
2015,3,3,2,F9,1321,FLL,IAD,1955,2118,83,145,150,129,901,2348,88,0,0,null,5,0,10,73,0
2015,3,3,2,WN,4020,BWI,ATL,2010,2227,137,120,114,95,577,21,131,0,0,null,0,0,127,4,0
2015,3,3,2,MQ,3358,DFW,GSO,2010,2147,97,144,129,116,999,56,82,0,0,null,0,0,80,2,0
2015,3,3,2,DL,1710,ATL,ABQ,2025,2059,34,215,236,199,1269,2255,55,0,0,null,21,0,0,34,0
2015,3,3,2,US,1755,PHL,ATL,2025,2022,-3,136,200,107,666,2342,61,0,0,null,61,0,0,0,0
2015,3,3,2,UA,1682,EWR,FLL,2029,2246,137,190,219,137,1065,225,166,0,0,null,29,0,0,82,55
2015,3,3,2,AA,2353,ORD,DFW,2030,2137,67,145,137,121,802,2354,59,0,0,null,0,0,59,0,0
2015,3,3,2,US,492,PHL,DFW,2030,2206,96,229,263,212,1303,129,130,0,0,null,34,0,96,0,0
2015,3,3,2,F9,1065,MCO,ORD,2030,2154,84,175,163,140,1005,2337,72,0,0,null,0,0,39,33,0
2015,3,3,2,B6,991,BOS,TPA,2031,2024,-7,200,263,176,1185,47,56,0,0,null,56,0,0,0,0
2015,3,3,2,DL,2473,ATL,BUF,2044,2114,30,128,127,94,712,2321,29,0,0,null,0,0,0,0,29
2015,3,3,2,OO,5259,ORD,DSM,2045,2200,75,78,76,57,299,2316,73,0,0,null,0,0,73,0,0
2015,3,3,2,WN,59,DAL,HOU,2100,2125,25,60,63,45,239,2228,28,0,0,null,3,0,18,7,0
2015,3,3,2,WN,1049,DEN,SFO,2110,2319,129,170,175,133,967,114,134,0,0,null,5,0,10,119,0
2015,3,3,2,WN,1027,DEN,SJC,2110,2200,50,165,186,133,948,6,71,0,0,null,21,0,0,50,0
2015,3,3,2,EV,5008,LGA,MHT,2120,2251,91,71,51,19,195,2342,71,0,0,null,0,0,0,71,0
2015,3,3,2,EV,4398,CLE,DCA,2136,2208,32,79,63,46,310,2311,16,0,0,null,0,0,0,16,0
2015,3,3,2,DL,2415,ATL,EWR,2145,2217,32,131,131,108,746,28,32,0,0,null,0,0,0,29,3
2015,3,3,2,DL,2147,ATL,PNS,2154,801,607,76,68,51,271,809,599,0,0,null,599,0,0,0,0
2015,3,3,2,DL,2115,SLC,BIL,2155,2226,31,76,80,60,387,2346,35,0,0,null,4,0,0,31,0
2015,3,3,2,US,1897,CLT,ATL,2230,2345,75,62,62,45,226,47,75,0,0,null,0,0,75,0,0
2015,3,3,2,B6,729,MCO,BQN,2333,2359,26,156,148,135,1129,327,18,0,0,null,0,0,10,8,0
2015,3,3,2,B6,745,JFK,PSE,2359,58,59,230,203,186,1617,521,32,0,0,null,0,0,19,13,0
2015,3,4,3,AA,1249,MSP,ORD,543,613,30,92,89,51,334,742,27,0,0,null,0,0,27,0,0
2015,3,4,3,AA,2299,JFK,MIA,545,542,-3,189,213,156,1089,915,21,0,0,null,21,0,0,0,0
2015,3,4,3,B6,917,BOS,JFK,545,545,0,75,95,52,187,720,20,0,0,null,20,0,0,0,0
2015,3,4,3,AA,1233,BOS,DFW,555,553,-2,274,306,279,1562,959,30,0,0,null,30,0,0,0,0
2015,3,4,3,DL,2079,BOS,DTW,555,556,1,130,158,122,632,834,29,0,0,null,29,0,0,0,0
2015,3,4,3,EV,4371,HSV,IAH,600,829,149,132,124,98,595,1033,141,0,0,null,141,0,0,0,0
2015,3,4,3,OO,6463,SMF,LAX,600,622,22,95,89,61,373,751,16,0,0,null,0,0,16,0,0
2015,3,4,3,OO,5241,COS,IAH,613,613,0,141,171,112,809,1004,30,0,0,null,30,0,0,0,0
2015,3,4,3,EV,4652,XNA,IAH,621,623,2,104,137,98,438,840,35,0,0,null,33,0,2,0,0
2015,3,4,3,WN,300,STL,DEN,625,624,-1,150,166,135,770,810,15,0,0,null,15,0,0,0,0
2015,3,4,3,OO,6230,COS,DEN,626,748,82,51,62,16,73,850,93,0,0,null,11,0,82,0,0
2015,3,4,3,AS,157,ANC,OTZ,630,640,10,97,102,84,548,822,15,0,0,null,5,0,10,0,0
2015,3,4,3,WN,3298,BWI,ATL,630,623,-7,125,155,123,577,858,23,0,0,null,23,0,0,0,0
2015,3,4,3,EV,5439,SHV,ATL,630,628,-2,100,120,91,551,928,18,0,0,null,18,0,0,0,0
2015,3,4,3,MQ,3359,FWA,DFW,640,659,19,170,221,181,859,940,70,0,0,null,51,0,0,0,19
2015,3,4,3,B6,1039,BOS,AUS,700,707,7,288,301,276,1698,1108,20,0,0,null,13,0,7,0,0
2015,3,4,3,DL,982,CRW,ATL,700,701,1,88,107,81,363,848,20,0,0,null,20,0,0,0,0
2015,3,4,3,DL,1135,BOS,DTW,700,653,-7,139,161,130,632,934,15,0,0,null,15,0,0,0,0
2015,3,4,3,EV,5315,MGM,ATL,700,652,-8,54,78,41,147,910,16,0,0,null,16,0,0,0,0
2015,3,4,3,OO,7414,RHI,MSP,703,727,24,67,64,42,190,831,21,0,0,null,0,0,0,21,0
2015,3,4,3,UA,769,ROC,ORD,714,717,3,128,143,104,528,840,18,0,0,null,18,0,0,0,0
2015,3,4,3,WN,996,LBB,AUS,715,943,148,70,76,52,341,1059,154,0,0,null,6,0,0,0,148
2015,3,4,3,MQ,3555,CMH,ORD,720,1050,210,95,85,56,296,1115,200,0,0,null,0,0,0,200,0
2015,3,4,3,DL,1243,ATL,DFW,725,748,23,148,143,122,731,911,18,0,0,null,0,0,18,0,0
2015,3,4,3,EV,2502,RAP,DFW,725,718,-7,145,168,126,835,1106,16,0,0,null,16,0,0,0,0
2015,3,4,3,MQ,3040,GCK,DFW,725,721,-4,85,133,76,404,934,44,0,0,null,44,0,0,0,0
2015,3,4,3,MQ,3286,DFW,SHV,735,908,93,55,60,32,190,1008,98,0,0,null,5,0,93,0,0
2015,3,4,3,OO,5389,SBP,LAX,745,736,-9,69,99,41,156,915,21,0,0,null,21,0,0,0,0
2015,3,4,3,AS,61,SEA,JNU,750,826,36,159,150,136,909,956,27,0,0,null,0,0,27,0,0
2015,3,4,3,UA,1108,PHL,DEN,757,801,4,265,302,268,1558,1103,41,0,0,null,41,0,0,0,0
2015,3,4,3,NK,695,BWI,LAS,800,752,-8,320,359,342,2106,1051,31,0,0,null,31,0,0,0,0
2015,3,4,3,F9,261,DEN,SNA,805,805,0,140,163,117,846,948,23,0,0,null,23,0,0,0,0
2015,3,4,3,OO,6324,DEN,PDX,805,826,21,186,191,143,991,1037,26,0,0,null,5,0,0,17,4
2015,3,4,3,AA,1608,PDX,DFW,810,804,-6,220,255,210,1616,1419,29,0,0,null,29,0,0,0,0
2015,3,4,3,DL,819,BOS,MSP,810,810,0,197,237,198,1124,1107,40,0,0,null,40,0,0,0,0
2015,3,4,3,OO,4988,BNA,DEN,812,817,5,200,212,183,1014,1049,17,0,0,null,12,0,5,0,0
2015,3,4,3,DL,472,JFK,LAX,815,904,49,387,420,350,2475,1304,82,0,0,null,33,0,0,0,49
2015,3,4,3,MQ,3425,ORD,DSM,815,859,44,83,92,64,299,1031,53,0,0,null,9,0,44,0,0
2015,3,4,3,WN,1049,TUL,HOU,825,837,12,95,132,82,453,1049,49,0,0,null,37,0,0,0,12
2015,3,4,3,AA,1077,BWI,DFW,831,833,2,224,243,204,1217,1136,21,0,0,null,21,0,0,0,0
2015,3,4,3,EV,4183,CMH,IAH,835,830,-5,193,219,184,986,1109,21,0,0,null,21,0,0,0,0
2015,3,4,3,US,613,ATL,PHL,835,832,-3,122,149,93,666,1101,24,0,0,null,24,0,0,0,0
2015,3,4,3,UA,1183,ORD,EWR,852,1000,68,128,115,85,719,1255,55,0,0,null,0,0,36,19,0
2015,3,4,3,UA,1626,EWR,SAN,855,913,18,376,405,376,2425,1258,47,0,0,null,29,0,0,0,18
2015,3,4,3,AA,936,ORD,SAN,900,900,0,261,293,275,1723,1153,32,0,0,null,32,0,0,0,0
2015,3,4,3,OO,5480,CMH,DEN,901,1107,126,214,231,209,1154,1258,143,0,0,null,17,0,126,0,0
2015,3,4,3,DL,2474,JFK,SJU,910,1014,64,238,197,178,1598,1431,23,0,0,null,0,0,23,0,0
2015,3,4,3,OO,5157,IAH,BFL,911,1355,284,238,212,193,1428,1527,258,0,0,null,0,0,217,41,0
2015,3,4,3,EV,4461,MAF,IAH,926,1046,80,88,100,64,429,1226,92,0,0,null,12,0,7,73,0
2015,3,4,3,US,1943,CLT,SEA,930,957,27,352,355,324,2279,1252,30,0,0,null,3,0,27,0,0
2015,3,4,3,F9,1109,MCO,CLE,930,1227,177,145,143,123,895,1450,175,0,0,null,0,0,0,175,0
2015,3,4,3,HA,47,OAK,HNL,935,2130,715,335,356,334,2409,126,736,0,0,null,0,0,736,0,0
2015,3,4,3,DL,559,ATL,SJU,940,1028,48,212,221,182,1547,1509,57,0,0,null,9,0,16,32,0
2015,3,4,3,UA,894,DEN,DFW,955,959,4,118,147,95,641,1326,33,0,0,null,33,0,0,0,0
2015,3,4,3,EV,5973,ORD,TUL,957,1005,8,124,146,122,585,1231,30,0,0,null,22,0,0,8,0
2015,3,4,3,WN,1137,ATL,AUS,1000,1030,30,165,163,141,813,1213,28,0,0,null,28,0,0,0,0
2015,3,4,3,MQ,3449,DFW,DRO,1000,1020,20,126,121,98,674,1121,15,0,0,null,0,0,15,0,0
2015,3,4,3,MQ,3425,DSM,ORD,1003,1053,50,82,68,45,299,1201,36,0,0,null,0,0,0,36,0
2015,3,4,3,EV,4714,EWR,CLT,1005,1014,9,126,139,98,529,1233,22,0,0,null,22,0,0,0,0
2015,3,4,3,OO,5210,SAN,DEN,1008,1029,21,140,137,113,853,1346,18,0,0,null,0,0,0,18,0
2015,3,4,3,B6,597,BOS,SEA,1010,1155,105,373,381,363,2496,1516,113,0,0,null,8,0,21,84,0
2015,3,4,3,B6,395,HPN,MCO,1014,1116,62,164,166,144,972,1402,64,0,0,null,2,0,62,0,0
2015,3,4,3,EV,5076,SGF,ATL,1028,1054,26,97,140,81,563,1414,69,0,0,null,43,0,26,0,0
2015,3,4,3,AA,96,STL,DFW,1038,1036,-2,117,153,108,550,1309,34,0,0,null,34,0,0,0,0
2015,3,4,3,B6,1133,MCO,SJU,1039,1148,69,162,162,146,1189,1530,69,0,0,null,0,0,23,46,0
2015,3,4,3,UA,1084,PHX,IAH,1046,1107,21,149,147,128,1009,1434,19,0,0,null,0,0,0,19,0
2015,3,4,3,DL,837,ATL,HNL,1050,1102,12,620,628,601,4502,1630,20,0,0,null,8,0,12,0,0
2015,3,4,3,AA,2319,ORD,DFW,1052,1051,-1,153,194,145,802,1405,40,0,0,null,40,0,0,0,0
2015,3,4,3,DL,1463,ATL,CHS,1055,1141,46,72,66,38,259,1247,40,0,0,null,0,0,40,0,0
2015,3,4,3,MQ,2996,DFW,VPS,1055,1327,152,109,105,84,641,1512,148,0,0,null,0,0,0,0,148
2015,3,4,3,WN,4304,LAX,SJC,1100,1117,17,65,69,50,308,1226,21,0,0,null,4,0,9,8,0
2015,3,4,3,US,1727,PHL,LAS,1115,1129,14,333,355,338,2176,1424,36,0,0,null,22,0,8,6,0
2015,3,4,3,EV,5481,MLI,ATL,1115,1216,61,110,110,87,633,1506,61,0,0,null,0,0,0,61,0
2015,3,4,3,EV,4645,MHT,EWR,1128,1150,22,72,90,71,209,1320,40,0,0,null,18,0,13,9,0
2015,3,4,3,EV,6070,XNA,DEN,1129,1142,13,125,251,99,616,1453,139,0,0,null,126,0,0,0,13
2015,3,4,3,MQ,3263,ACT,DFW,1155,1312,77,44,39,24,89,1351,72,0,0,null,0,0,0,65,7
2015,3,4,3,MQ,3220,PIT,ORD,1209,1200,-9,100,138,79,413,1318,29,0,0,null,29,0,0,0,0
2015,3,4,3,EV,4936,DTW,IAH,1210,1210,0,187,207,184,1075,1437,20,0,0,null,20,0,0,0,0
2015,3,4,3,MQ,3146,DTW,ORD,1212,1207,-5,82,109,54,235,1256,22,0,0,null,22,0,0,0,0
2015,3,4,3,DL,754,MSY,ATL,1215,1249,34,89,74,55,425,1503,19,0,0,null,0,0,3,16,0
2015,3,4,3,AA,387,AUS,LAX,1220,1248,28,203,192,169,1242,1400,17,0,0,null,0,0,5,12,0
2015,3,4,3,B6,488,LAX,BOS,1220,1431,131,328,300,283,2611,2231,103,0,0,null,0,0,103,0,0
2015,3,4,3,OO,5238,ORD,ASE,1222,1444,142,176,206,179,1013,1710,172,0,0,null,30,0,29,113,0
2015,3,4,3,DL,1463,CHS,ATL,1247,1323,36,85,75,47,259,1438,26,0,0,null,0,0,0,26,0
2015,3,4,3,MQ,3430,ORD,BNA,1249,1403,74,85,95,72,409,1538,84,0,0,null,10,0,57,17,0
2015,3,4,3,F9,1343,ORD,IAD,1250,1311,21,110,126,76,589,1617,37,0,0,null,29,0,8,0,0
2015,3,4,3,EV,4402,IAH,LEX,1258,1303,5,129,154,92,828,1637,30,0,0,null,25,0,5,0,0
2015,3,4,3,UA,1660,MSP,DEN,1258,1605,187,137,124,103,680,1709,174,0,0,null,1,0,0,173,0
2015,3,4,3,DL,1374,LGA,ATL,1259,1314,15,165,169,124,762,1603,19,0,0,null,4,0,2,13,0
2015,3,4,3,UA,1734,EWR,ORD,1300,1302,2,157,182,145,719,1504,27,0,0,null,27,0,0,0,0
2015,3,4,3,AA,2425,LAX,DFW,1305,1327,22,183,185,153,1235,1832,24,0,0,null,2,0,11,11,0
2015,3,4,3,DL,2157,SEA,SLC,1305,1516,131,115,106,90,689,1802,122,0,0,null,0,0,122,0,0
2015,3,4,3,WN,369,DEN,SAT,1310,1336,26,120,124,109,794,1640,30,0,0,null,4,0,9,17,0
2015,3,4,3,WN,379,RSW,ATL,1310,1337,27,110,105,83,515,1522,22,0,0,null,0,0,6,16,0
2015,3,4,3,OO,5455,ORD,EAU,1310,1420,70,82,115,57,268,1615,103,0,0,null,33,0,0,70,0
2015,3,4,3,OO,5588,XNA,ORD,1315,1453,98,108,118,69,522,1651,108,0,0,null,10,0,0,97,1
2015,3,4,3,AS,664,SEA,DFW,1320,1320,0,216,234,207,1660,1914,18,0,0,null,18,0,0,0,0
2015,3,4,3,DL,1790,SAT,ATL,1323,1350,27,137,130,103,874,1700,20,0,0,null,0,0,0,20,0
2015,3,4,3,AA,316,DEN,DFW,1325,1341,16,112,158,119,641,1719,62,0,0,null,46,0,11,5,0
2015,3,4,3,AA,1563,DFW,TUL,1325,1346,21,61,57,38,237,1443,17,0,0,null,0,0,17,0,0
2015,3,4,3,US,1971,SEA,CLT,1325,1424,59,289,271,254,2279,2155,41,0,0,null,0,0,26,15,0
2015,3,4,3,WN,4212,PHL,PHX,1330,1359,29,340,351,332,2075,1750,40,0,0,null,11,0,0,21,8
2015,3,4,3,EV,3274,ORD,ERI,1330,1445,75,90,118,53,398,1743,103,0,0,null,28,0,40,35,0
2015,3,4,3,EV,4218,BRO,IAH,1333,1416,43,76,72,55,308,1528,39,0,0,null,0,0,0,39,0
2015,3,4,3,AA,1618,DFW,SNA,1345,1447,62,196,181,166,1205,1548,47,0,0,null,0,0,47,0,0
2015,3,4,3,AA,1644,ORD,SNA,1345,1358,13,263,271,245,1726,1629,21,0,0,null,8,0,13,0,0
2015,3,4,3,WN,358,HOU,SAN,1345,1618,153,210,185,177,1313,1723,128,0,0,null,0,0,128,0,0
2015,3,4,3,US,781,PHL,LAX,1350,1347,-3,365,385,358,2402,1712,17,0,0,null,17,0,0,0,0
2015,3,4,3,OO,4606,ATL,FWA,1350,1418,28,102,95,73,508,1553,21,0,0,null,0,0,0,21,0
2015,3,4,3,OO,5200,ORD,BNA,1353,1516,83,92,91,72,409,1647,82,0,0,null,0,0,50,32,0
2015,3,4,3,UA,1678,DEN,ORD,1354,1446,52,141,125,101,888,1751,36,0,0,null,0,0,28,8,0
2015,3,4,3,UA,598,SAT,IAH,1354,1426,32,60,51,39,191,1517,23,0,0,null,6,0,0,17,0
2015,3,4,3,OO,2618,LAX,SLC,1355,1454,59,103,103,87,590,1737,59,0,0,null,0,0,59,0,0
2015,3,4,3,WN,2187,MDW,SAN,1400,1513,73,270,269,251,1728,1742,72,0,0,null,0,0,72,0,0
2015,3,4,3,US,1940,LAS,CLT,1415,1507,52,247,239,215,1916,2206,44,0,0,null,0,0,0,44,0
2015,3,4,3,OO,4618,MSP,TUL,1415,1419,4,119,138,111,615,1637,23,0,0,null,19,0,0,4,0
2015,3,4,3,UA,605,SRQ,ORD,1416,1524,68,179,155,142,1050,1659,44,0,0,null,0,0,0,35,9
2015,3,4,3,US,2017,CLT,JFK,1420,1422,2,105,140,91,541,1642,37,0,0,null,35,0,2,0,0
2015,3,4,3,UA,524,MSY,ORD,1426,1500,34,155,144,105,837,1724,23,0,0,null,0,0,0,23,0
2015,3,4,3,AA,1319,DFW,SFO,1440,1513,33,229,216,196,1464,1649,20,0,0,null,0,0,0,0,20
2015,3,4,3,AA,2375,DFW,TPA,1455,1510,15,136,139,118,929,1829,18,0,0,null,3,0,15,0,0
2015,3,4,3,EV,6167,CWA,ORD,1455,1643,108,64,60,41,212,1743,104,0,0,null,0,0,0,104,0
2015,3,4,3,EV,5267,ATL,ABE,1457,1547,50,116,114,90,692,1741,48,0,0,null,0,0,0,48,0
2015,3,4,3,EV,4768,SDF,ORD,1459,1522,23,90,123,52,287,1625,56,0,0,null,33,0,23,0,0
2015,3,4,3,DL,1839,DCA,ATL,1500,1538,38,120,107,88,547,1725,25,0,0,null,0,0,25,0,0
2015,3,4,3,UA,1465,PSP,SFO,1503,1553,50,94,82,64,421,1715,38,0,0,null,0,0,6,32,0
2015,3,4,3,EV,4937,ATL,MSN,1510,1618,68,125,112,96,707,1710,55,0,0,null,0,0,0,55,0
2015,3,4,3,EV,5183,ATL,MGM,1515,1531,16,52,58,34,147,1529,22,0,0,null,6,0,0,16,0
2015,3,4,3,WN,43,AMA,DAL,1520,1525,5,65,86,55,323,1651,26,0,0,null,26,0,0,0,0
2015,3,4,3,WN,900,OAK,DEN,1520,1544,24,145,141,124,957,1905,20,0,0,null,0,0,5,15,0
2015,3,4,3,F9,1347,RSW,IAD,1520,1542,22,140,142,117,891,1804,24,0,0,null,2,0,7,15,0
